id,context,question,answers
7, MADDE 7 – (1) Üniversite içinden veya dışından yapılacak her türlü yatay geçişler; 24/4/2010  tarihli ve 27561 sayılı Resmî Gazete’de yayımlanan Yükseköğretim Kurumlarında Önlisans ve Lisans  Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yan Dal ile Kurumlar Arası Kredi Transferi  Yapılması Esaslarına İlişkin Yönetmelik hükümlerine göre yürütülür. İntibak işlemleri ilgili yönetim  kurulları tarafından yapılır.   (2) Dikey geçişler hakkında; 19/2/2002 tarihli ve 24676 sayılı Resmî Gazete’de yayımlanan  Meslek Yüksekokulları ve Açıköğretim Ön Lisans Programları Mezunlarının Lisans Öğrenimine  Devamları Hakkında Yönetmelik hükümleri ile ilgili diğer mevzuat hükümleri u ygulanır.   Danışmanlık   ,Üniversite içinden veya dışından yapılacak yatay geçişler hangi yönetmeliğe göre yürütülür?,Üniversite içinden veya dışından yapılacak her türlü yatay geçişler; 24/4/2010 tarihli ve 27561 sayılı Resmî Gazete’de yayımlanan Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik hükümlerine göre yürütülür.
7, MADDE 7 – (1) Üniversite içinden veya dışından yapılacak her türlü yatay geçişler; 24/4/2010  tarihli ve 27561 sayılı Resmî Gazete’de yayımlanan Yükseköğretim Kurumlarında Önlisans ve Lisans  Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yan Dal ile Kurumlar Arası Kredi Transferi  Yapılması Esaslarına İlişkin Yönetmelik hükümlerine göre yürütülür. İntibak işlemleri ilgili yönetim  kurulları tarafından yapılır.   (2) Dikey geçişler hakkında; 19/2/2002 tarihli ve 24676 sayılı Resmî Gazete’de yayımlanan  Meslek Yüksekokulları ve Açıköğretim Ön Lisans Programları Mezunlarının Lisans Öğrenimine  Devamları Hakkında Yönetmelik hükümleri ile ilgili diğer mevzuat hükümleri u ygulanır.   Danışmanlık   ,Yatay geçişlerde intibak işlemleri kim tarafından yapılır?,İntibak işlemleri ilgili yönetim kurulları tarafından yapılır.
7, MADDE 7 – (1) Üniversite içinden veya dışından yapılacak her türlü yatay geçişler; 24/4/2010  tarihli ve 27561 sayılı Resmî Gazete’de yayımlanan Yükseköğretim Kurumlarında Önlisans ve Lisans  Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yan Dal ile Kurumlar Arası Kredi Transferi  Yapılması Esaslarına İlişkin Yönetmelik hükümlerine göre yürütülür. İntibak işlemleri ilgili yönetim  kurulları tarafından yapılır.   (2) Dikey geçişler hakkında; 19/2/2002 tarihli ve 24676 sayılı Resmî Gazete’de yayımlanan  Meslek Yüksekokulları ve Açıköğretim Ön Lisans Programları Mezunlarının Lisans Öğrenimine  Devamları Hakkında Yönetmelik hükümleri ile ilgili diğer mevzuat hükümleri u ygulanır.   Danışmanlık   ,Dikey geçişler hakkında hangi yönetmelik hükümleri uygulanır?,Dikey geçişler hakkında; 19/2/2002 tarihli ve 24676 sayılı Resmî Gazete’de yayımlanan Meslek Yüksekokulları ve Açıköğretim Ön Lisans Programları Mezunlarının Lisans Öğrenimine Devamları Hakkında Yönetmelik hükümleri ile ilgili diğer mevzuat hükümleri uygulanır.
8, MADDE 8 – (1) Her öğrenci için Senato tarafından çıkarılan yönergeye  göre danışman atanır.  Danışmanlık süreci bu yönerge esasları çerçevesinde mezuniyete kadar yürütülür.   Kimlik kartı   ,Her öğrenci için danışman ataması nasıl yapılır?,Her öğrenci için Senato tarafından çıkarılan yönergeye göre danışman atanır.
8, MADDE 8 – (1) Her öğrenci için Senato tarafından çıkarılan yönergeye  göre danışman atanır.  Danışmanlık süreci bu yönerge esasları çerçevesinde mezuniyete kadar yürütülür.   Kimlik kartı   ,Danışmanlık süreci ne zamana kadar devam eder?,Danışmanlık süreci bu yönerge esasları çerçevesinde mezuniyete kadar yürütülür.
9, MADDE 9 – (1) Kesin kayıtlarını yaptıran öğrencilere  Üniversite tarafından öğrenci olduklarını  belirten fotoğraflı bir kimlik kartı verilir.   Kayıt yenilenmesi   ,Üniversiteye kesin kaydını yaptıran öğrencilere ne verilir?,Kesin kayıtlarını yaptıran öğrencilere  Üniversite tarafından öğrenci olduklarını belirten fotoğraflı bir kimlik kartı verilir.
9, MADDE 9 – (1) Kesin kayıtlarını yaptıran öğrencilere  Üniversite tarafından öğrenci olduklarını  belirten fotoğraflı bir kimlik kartı verilir.   Kayıt yenilenmesi   ,Öğrenci kimlik kartları nasıl olmalıdır?,Öğrenci kimlik kartları fotoğraflı olmalıdır.
10, MADDE 10 – (1) Öğrenciler her yarıyıl  akademik takvimde belirlenen tarihlerde Senato esasları  ile belirlenen usullere göre  kayıtlarını yenilemek zorundadır.  Kayıtlarını yenileyemeyen öğrenciler  akademik takvimde belirtilen mazeretli kayıt süresi içerisinde ilgili fakülte öğrencileri için dekanlığa   ön lisans öğrencileri için meslek yüksekokulu müdürlüğüne başvururlar. Mazeretleri geçerli görülen  öğrenciler  kayıtlarını ders ekleme –çıkarma süresinin sonuna kadar yaptırmakla yükümlüdürler. Ders  kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır.   Eğitim -öğretim yılı   ,Öğrenciler kayıtlarını ne zaman yenilemek zorundadır?,Öğrenciler her yarıyıl  akademik takvimde belirlenen tarihlerde Senato esasları ile belirlenen usullere göre kayıtlarını yenilemek zorundadır.
10, MADDE 10 – (1) Öğrenciler her yarıyıl  akademik takvimde belirlenen tarihlerde Senato esasları  ile belirlenen usullere göre  kayıtlarını yenilemek zorundadır.  Kayıtlarını yenileyemeyen öğrenciler  akademik takvimde belirtilen mazeretli kayıt süresi içerisinde ilgili fakülte öğrencileri için dekanlığa   ön lisans öğrencileri için meslek yüksekokulu müdürlüğüne başvururlar. Mazeretleri geçerli görülen  öğrenciler  kayıtlarını ders ekleme –çıkarma süresinin sonuna kadar yaptırmakla yükümlüdürler. Ders  kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır.   Eğitim -öğretim yılı   ,Kayıtlarını zamanında yenileyemeyen öğrenciler nereye başvurmalıdır?,Kayıtlarını yenileyemeyen öğrenciler akademik takvimde belirtilen mazeretli kayıt süresi içerisinde ilgili fakülte öğrencileri için dekanlığa  ön lisans öğrencileri için meslek yüksekokulu müdürlüğüne başvururlar.
10, MADDE 10 – (1) Öğrenciler her yarıyıl  akademik takvimde belirlenen tarihlerde Senato esasları  ile belirlenen usullere göre  kayıtlarını yenilemek zorundadır.  Kayıtlarını yenileyemeyen öğrenciler  akademik takvimde belirtilen mazeretli kayıt süresi içerisinde ilgili fakülte öğrencileri için dekanlığa   ön lisans öğrencileri için meslek yüksekokulu müdürlüğüne başvururlar. Mazeretleri geçerli görülen  öğrenciler  kayıtlarını ders ekleme –çıkarma süresinin sonuna kadar yaptırmakla yükümlüdürler. Ders  kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır.   Eğitim -öğretim yılı   ,Mazeretleri geçerli görülen öğrenciler kayıtlarını ne zamana kadar yaptırmakla yükümlüdür?,Mazeretleri geçerli görülen öğrenciler  kayıtlarını ders ekleme –çıkarma süresinin sonuna kadar yaptırmakla yükümlüdürler.
10, MADDE 10 – (1) Öğrenciler her yarıyıl  akademik takvimde belirlenen tarihlerde Senato esasları  ile belirlenen usullere göre  kayıtlarını yenilemek zorundadır.  Kayıtlarını yenileyemeyen öğrenciler  akademik takvimde belirtilen mazeretli kayıt süresi içerisinde ilgili fakülte öğrencileri için dekanlığa   ön lisans öğrencileri için meslek yüksekokulu müdürlüğüne başvururlar. Mazeretleri geçerli görülen  öğrenciler  kayıtlarını ders ekleme –çıkarma süresinin sonuna kadar yaptırmakla yükümlüdürler. Ders  kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır.   Eğitim -öğretim yılı   ,Ders kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır mı?,Evet  ders kaydı yaptırılmayan yarıyıl  öğretim süresinden sayılır.
11, MADDE 11 – (1) Öğretim yılı  güz ve bahar yarıyıllarından oluşur. Güz ve bahar yarıyıllarının  her birisinin normal süresi on dört haftadır. Gerekli hallerde bu süre Senato tarafından değiştirilebilir.  Akademik takvim  her akademik yılın başlamasından önce Senato tara fından belirlenir  ilan edilir ve  gerekli hallerde güncellenebilir.   Ders kredileri   ,Öğretim yılı hangi yarıyıllardan oluşur?,Öğretim yılı  güz ve bahar yarıyıllarından oluşur.
11, MADDE 11 – (1) Öğretim yılı  güz ve bahar yarıyıllarından oluşur. Güz ve bahar yarıyıllarının  her birisinin normal süresi on dört haftadır. Gerekli hallerde bu süre Senato tarafından değiştirilebilir.  Akademik takvim  her akademik yılın başlamasından önce Senato tara fından belirlenir  ilan edilir ve  gerekli hallerde güncellenebilir.   Ders kredileri   ,Güz ve bahar yarıyıllarının normal süresi kaç haftadır?,Güz ve bahar yarıyıllarının her birisinin normal süresi on dört haftadır.
11, MADDE 11 – (1) Öğretim yılı  güz ve bahar yarıyıllarından oluşur. Güz ve bahar yarıyıllarının  her birisinin normal süresi on dört haftadır. Gerekli hallerde bu süre Senato tarafından değiştirilebilir.  Akademik takvim  her akademik yılın başlamasından önce Senato tara fından belirlenir  ilan edilir ve  gerekli hallerde güncellenebilir.   Ders kredileri   ,Yarıyıl süreleri kim tarafından değiştirilebilir?,Gerekli hallerde bu süre Senato tarafından değiştirilebilir.
11, MADDE 11 – (1) Öğretim yılı  güz ve bahar yarıyıllarından oluşur. Güz ve bahar yarıyıllarının  her birisinin normal süresi on dört haftadır. Gerekli hallerde bu süre Senato tarafından değiştirilebilir.  Akademik takvim  her akademik yılın başlamasından önce Senato tara fından belirlenir  ilan edilir ve  gerekli hallerde güncellenebilir.   Ders kredileri   ,Akademik takvim kim tarafından belirlenir?,Akademik takvim  her akademik yılın başlamasından önce Senato tarafından belirlenir.
11, MADDE 11 – (1) Öğretim yılı  güz ve bahar yarıyıllarından oluşur. Güz ve bahar yarıyıllarının  her birisinin normal süresi on dört haftadır. Gerekli hallerde bu süre Senato tarafından değiştirilebilir.  Akademik takvim  her akademik yılın başlamasından önce Senato tara fından belirlenir  ilan edilir ve  gerekli hallerde güncellenebilir.   Ders kredileri   ,Akademik takvimde değişiklik yapılabilir mi?,Akademik takvim  gerekli hallerde güncellenebilir.
12, MADDE 12 – (1) Derslerin kredi değerleri bölümlerin teklifi üzerine ilgili kurullarda  onaylandıktan sonra Senato tarafından belirlenir. Kredi değerlerinin hesaplanmasında AKTS kılavuzları  esas alınır.   Öğretim planları   T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   ÖN LİSANS VE LİSANS EĞİTİM - ÖĞRETİM YÖNETMELİĞİ  Doküman No  YN-0001   Yayın Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-3    Form No: FR -0375 Yayın Tarihi: 21.11.2023  Değ.No:0 Değ.Tarihi: -  3    ,Derslerin kredi değerleri kim tarafından belirlenir?,Derslerin kredi değerleri bölümlerin teklifi üzerine ilgili kurullarda onaylandıktan sonra Senato tarafından belirlenir.
12, MADDE 12 – (1) Derslerin kredi değerleri bölümlerin teklifi üzerine ilgili kurullarda  onaylandıktan sonra Senato tarafından belirlenir. Kredi değerlerinin hesaplanmasında AKTS kılavuzları  esas alınır.   Öğretim planları   T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   ÖN LİSANS VE LİSANS EĞİTİM - ÖĞRETİM YÖNETMELİĞİ  Doküman No  YN-0001   Yayın Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-3    Form No: FR -0375 Yayın Tarihi: 21.11.2023  Değ.No:0 Değ.Tarihi: -  3    ,Kredi değerleri hesaplanırken hangi kılavuzlar esas alınır?,Kredi değerlerinin hesaplanmasında AKTS kılavuzları esas alınır.
12, MADDE 12 – (1) Derslerin kredi değerleri bölümlerin teklifi üzerine ilgili kurullarda  onaylandıktan sonra Senato tarafından belirlenir. Kredi değerlerinin hesaplanmasında AKTS kılavuzları  esas alınır.   Öğretim planları   T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   ÖN LİSANS VE LİSANS EĞİTİM - ÖĞRETİM YÖNETMELİĞİ  Doküman No  YN-0001   Yayın Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-3    Form No: FR -0375 Yayın Tarihi: 21.11.2023  Değ.No:0 Değ.Tarihi: -  3    ,Derslerin kredi değerleri belirlenmesinde ilk adım nedir?,Derslerin kredi değerleri belirlenmesinde ilk adım bölümlerin teklifidir.
13, MADDE 13 – (1) Üniversitenin meslek yüksekokulları ön lisans öğretimi ile fakültelerde  yürütülen lisans öğretimi  ilgili kurullar tarafından kararlaştırılan ve Senato tarafından onaylanan  öğretim planına göre yapılır.   (2) Öğretim planları; ilgili bölümün önerisi  ilgili kurullar ve Senato kararı ile belirlenir ve  güncellenebilir. Öğretim planları  ön lisans programı için en az 120  lisans programı için en az 240  AKTS kredisi olmak üzere Senato tarafından belirlenen esaslar çerçevesinde düzenlenir.   (3) Öğretim planına dâhil olan staj çalışmaları  ön lisans programları için meslek yüksekokulları   lisans programları için fakülteler tarafından her programın tabi olduğu ilgili mevzuat hükümlerine göre  yapılır.   (4) İlgili bölüme kayıtlı tüm öğrencilerin  tabi oldukları öğretim planının  güncellenmiş öğretim  planına intibakı  Senato tarafından belirlenen esaslar çerçevesinde yapılır.   (5) Mezun olabilmek için öğretim planında yer alan tüm derslerin  ön lisans programı için en az  120  lisans programı için en az 240 AKTS kredisinin tamamlanmış olması gerekir.  Ancak müfredat  değişikliğinin  öğrencilerin olası mağduriyetine yol açmaması amacıyla 240 AKTS’nin altındaki  krediler için de mezuniyet kararı verilebilir.   (6) Üniversitenin  meslek yüksekokulları ön lisans öğretimi ile fakültelerin lisans öğretimi  Senato  tarafından onaylanan öğretim planına göre aşağıda belirtilen esaslar çerçevesinde yapılır:   a) Öğretim planındaki dersler  zorunlu ve seçmeli derslerden oluşur. Zorunlu dersler  öğrencinin  almak zorunda bulunduğu; seçmeli dersler ise öğrencinin belirli ders grupları içinden seçerek almak  zorunda olduğu derslerdir.   b) Öğretim; öğretim planında öngörülen dersler  uygulamalar  proje ve stüdyolar  laboratuvar ve  atölye çalışmaları  pratik çalışmalar  eskizler  arazi uygulamaları  seminerler  bitirme çalışması ve  benzeri çalışmalardan oluşur.   (7) Kayıtlı oldukları programda genel not ortalaması en az 3.00 olan dördüncü sınıf öğrencileri  talep etmeleri ve danışmanlarının uygun görmesi durumunda en fazla iki tane 500 kodlu lisansüstü ders  alabilirler. Alınan 500 kodlu lisansüstü dersi veya dersle ri  ilgili fakülte yönetim kurulu kararı ile lisans  programının seçmeli grubundaki herhangi bir dersin ya da derslerin yerine saydırılırsa  bu ders ya da  dersler lisansüstü öğretimde saydırılamaz.   Eğitim -öğretim süresi ve şekli   ,Üniversitenin meslek yüksekokulları ve fakültelerinde yürütülen öğretim nasıl yapılır?,Üniversitenin meslek yüksekokulları ön lisans öğretimi ile fakültelerde yürütülen lisans öğretimi  ilgili kurullar tarafından kararlaştırılan ve Senato tarafından onaylanan öğretim planına göre yapılır.
13, MADDE 13 – (1) Üniversitenin meslek yüksekokulları ön lisans öğretimi ile fakültelerde  yürütülen lisans öğretimi  ilgili kurullar tarafından kararlaştırılan ve Senato tarafından onaylanan  öğretim planına göre yapılır.   (2) Öğretim planları; ilgili bölümün önerisi  ilgili kurullar ve Senato kararı ile belirlenir ve  güncellenebilir. Öğretim planları  ön lisans programı için en az 120  lisans programı için en az 240  AKTS kredisi olmak üzere Senato tarafından belirlenen esaslar çerçevesinde düzenlenir.   (3) Öğretim planına dâhil olan staj çalışmaları  ön lisans programları için meslek yüksekokulları   lisans programları için fakülteler tarafından her programın tabi olduğu ilgili mevzuat hükümlerine göre  yapılır.   (4) İlgili bölüme kayıtlı tüm öğrencilerin  tabi oldukları öğretim planının  güncellenmiş öğretim  planına intibakı  Senato tarafından belirlenen esaslar çerçevesinde yapılır.   (5) Mezun olabilmek için öğretim planında yer alan tüm derslerin  ön lisans programı için en az  120  lisans programı için en az 240 AKTS kredisinin tamamlanmış olması gerekir.  Ancak müfredat  değişikliğinin  öğrencilerin olası mağduriyetine yol açmaması amacıyla 240 AKTS’nin altındaki  krediler için de mezuniyet kararı verilebilir.   (6) Üniversitenin  meslek yüksekokulları ön lisans öğretimi ile fakültelerin lisans öğretimi  Senato  tarafından onaylanan öğretim planına göre aşağıda belirtilen esaslar çerçevesinde yapılır:   a) Öğretim planındaki dersler  zorunlu ve seçmeli derslerden oluşur. Zorunlu dersler  öğrencinin  almak zorunda bulunduğu; seçmeli dersler ise öğrencinin belirli ders grupları içinden seçerek almak  zorunda olduğu derslerdir.   b) Öğretim; öğretim planında öngörülen dersler  uygulamalar  proje ve stüdyolar  laboratuvar ve  atölye çalışmaları  pratik çalışmalar  eskizler  arazi uygulamaları  seminerler  bitirme çalışması ve  benzeri çalışmalardan oluşur.   (7) Kayıtlı oldukları programda genel not ortalaması en az 3.00 olan dördüncü sınıf öğrencileri  talep etmeleri ve danışmanlarının uygun görmesi durumunda en fazla iki tane 500 kodlu lisansüstü ders  alabilirler. Alınan 500 kodlu lisansüstü dersi veya dersle ri  ilgili fakülte yönetim kurulu kararı ile lisans  programının seçmeli grubundaki herhangi bir dersin ya da derslerin yerine saydırılırsa  bu ders ya da  dersler lisansüstü öğretimde saydırılamaz.   Eğitim -öğretim süresi ve şekli   ,Öğretim planları kimler tarafından belirlenir ve güncellenebilir?,Öğretim planları; ilgili bölümün önerisi  ilgili kurullar ve Senato kararı ile belirlenir ve güncellenebilir.
