id;context;question;answers
16; MADDE 16 -(1) Lisans öðrencilerinin yarýyýllýk asgari kredi yükü 20 AKTS’dir . Ýstisnai  durumlarda  öðrencinin baþvurusu  ilgili bölümün önerisi ve fakülte yönetim kurulu kararý ile asgari  kredi yükü düþürülebilir. 200 AKTS’yi tamamlayan veya çift ana dal ya da yan dal programýna devam  eden öðrencilerin ikinci programý için bu þart aranmaz.   T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-4    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  4    (2) Öðrencilerin bir yarýyýlda azami kredi yükü 35 AKTS’dir. Çift ana dal ya da yan dal  programýna devam eden öðrenciler için azami toplam 50 AKTS uygulanýr.   (3) Birinci ve ikinci yarýyýldaki öðrenciler  olaðan kredi yükünü aþamazlar ve öðretim planýnda  birinci ve ikinci yarýyýl için belirlenmiþ derslere kayýt yaptýrmalarý esastýr. Olaðan kredi yükleri   bölümlerin öðretim planlarýnda her yarýyýl için belirtilen  sayýlardýr.   (4) Ýkinci yarýyýlýn sonundan itibaren aðýrlýklý genel not ortalamasý 1 99 ve altýnda olan öðrenciler   bir yarýyýlda 30 AKTS’den fazla ders alamaz.   (5) Öðrencinin talebi ve danýþmanýnýn onayý ile genel not ortalamasý  ön lisans öðrencileri için en  az 2 00  lisans öðrencileri için en az 2 50 olmasý halinde azami kredi yükü 40 krediye çýkarýlabilir.  Ayrýca  öðrencinin talebi ve danýþmanýn onayý ile genel not ortalamasý en az 2 00 olan ve 160 AKTS’yi  tamamlamýþ lisans öðrencileri için azami kredi yükü 40 AKTS’ye çýkarýlabilir.   Ders ekleme -çýkarma   ;Hangi þartlar altýnda öðrencinin azami kredi yükü 40 AKTS'ye çýkarýlabilir?;Öðrencinin talebi ve danýþmanýnýn onayý ile genel not ortalamasý  ön lisans öðrencileri için en az 2 00  lisans öðrencileri için en az 2 50 olmasý halinde azami kredi yükü 40 krediye çýkarýlabilir. Ayrýca  öðrencinin talebi ve danýþmanýn onayý ile genel not ortalamasý en az 2 00 olan ve 160 AKTS’yi tamamlamýþ lisans öðrencileri için azami kredi yükü 40 AKTS’ye çýkarýlabilir.
17; MADDE 17 – (1) Akademik takvimde belirlenen tarihlerde ders seçimi yaparak kayýt yenileyen  öðrenciler  akademik takvimdeki ders ekleme -çýkarma günleri içerisinde 16 ncý maddede yer alan kredi  yükü þartlarýný ve 15 inci maddede belirtilen ön ve eþ þartlarý saðlamak koþ uluyla haftalýk ders  programýnda çakýþma olmayan derslerden danýþmanýnýn onayýný alarak öðretim planýndaki kayýtlý  olduðu derslerden ekleme -çýkarma yapabilir.   (2) Ders ekleme -çýkarma günleri içerisinde kayýt yaptýrýldýðýnda  dersin gereklilikleri konusunda  herhangi bir muafiyet saðlanmaz.   Bitirme çalýþmasý   ;Ders seçimi yaparak kayýt yenileyen öðrenciler  hangi þartlarý saðlamalarý koþuluyla ders ekleme-çýkarma yapabilirler?;Akademik takvimdeki ders ekleme -çýkarma günleri içerisinde 16 ncý maddede yer alan kredi yükü þartlarýný ve 15 inci maddede belirtilen ön ve eþ þartlarý saðlamak koþuluyla haftalýk ders programýnda çakýþma olmayan derslerden danýþmanýnýn onayýný alarak öðretim planýndaki kayýtlý olduðu derslerden ekleme -çýkarma yapabilir.
17; MADDE 17 – (1) Akademik takvimde belirlenen tarihlerde ders seçimi yaparak kayýt yenileyen  öðrenciler  akademik takvimdeki ders ekleme -çýkarma günleri içerisinde 16 ncý maddede yer alan kredi  yükü þartlarýný ve 15 inci maddede belirtilen ön ve eþ þartlarý saðlamak koþ uluyla haftalýk ders  programýnda çakýþma olmayan derslerden danýþmanýnýn onayýný alarak öðretim planýndaki kayýtlý  olduðu derslerden ekleme -çýkarma yapabilir.   (2) Ders ekleme -çýkarma günleri içerisinde kayýt yaptýrýldýðýnda  dersin gereklilikleri konusunda  herhangi bir muafiyet saðlanmaz.   Bitirme çalýþmasý   ;Ders ekleme-çýkarma günleri içerisinde yapýlan ders ekleme-çýkarma iþlemlerinde herhangi bir muafiyet saðlanýr mý?;Ders ekleme -çýkarma günleri içerisinde kayýt yaptýrýldýðýnda  dersin gereklilikleri konusunda herhangi bir muafiyet saðlanmaz.
17; MADDE 17 – (1) Akademik takvimde belirlenen tarihlerde ders seçimi yaparak kayýt yenileyen  öðrenciler  akademik takvimdeki ders ekleme -çýkarma günleri içerisinde 16 ncý maddede yer alan kredi  yükü þartlarýný ve 15 inci maddede belirtilen ön ve eþ þartlarý saðlamak koþ uluyla haftalýk ders  programýnda çakýþma olmayan derslerden danýþmanýnýn onayýný alarak öðretim planýndaki kayýtlý  olduðu derslerden ekleme -çýkarma yapabilir.   (2) Ders ekleme -çýkarma günleri içerisinde kayýt yaptýrýldýðýnda  dersin gereklilikleri konusunda  herhangi bir muafiyet saðlanmaz.   Bitirme çalýþmasý   ;Ders ekleme-çýkarma iþlemi yapabilmek için hangi onay gereklidir?;Ders ekleme-çýkarma iþlemi yapabilmek için danýþmanýnýn onayýný almak gereklidir.
18; MADDE 18 – (1) Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl   lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.   (2) Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme  çalýþmasýný tamamlamak zorundadýr. Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý  zorunludur. Bitirme çalýþmasý ile ilgili hususlar  ilgili kurullarýn görüþl eri alýnarak Senato tarafýndan  belirlenecek esaslara göre uygulanýr.   (3) Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde  mesleki eðitim kapsamýnda tamamlanabilir.   (4) En az 160 AKTS tamamlamýþ lisans öðrencileri  ders planýnda belirtilen ön þart ve eþ þart  koþullarýný saðlamak kaydýyla bitirme çalýþmasý dersini alabilir.   Yarýyýl izni ( kayýt dondurma )  ;Bitirme çalýþmasý ön lisans programlarýnda hangi yarýyýllarda yer alýr?;Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl dersi olarak yer alýr.
18; MADDE 18 – (1) Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl   lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.   (2) Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme  çalýþmasýný tamamlamak zorundadýr. Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý  zorunludur. Bitirme çalýþmasý ile ilgili hususlar  ilgili kurullarýn görüþl eri alýnarak Senato tarafýndan  belirlenecek esaslara göre uygulanýr.   (3) Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde  mesleki eðitim kapsamýnda tamamlanabilir.   (4) En az 160 AKTS tamamlamýþ lisans öðrencileri  ders planýnda belirtilen ön þart ve eþ þart  koþullarýný saðlamak kaydýyla bitirme çalýþmasý dersini alabilir.   Yarýyýl izni ( kayýt dondurma )  ;Lisans programlarýnda bitirme çalýþmasý hangi yarýyýllarda yer alýr?;Bitirme çalýþmasý  lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.
18; MADDE 18 – (1) Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl   lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.   (2) Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme  çalýþmasýný tamamlamak zorundadýr. Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý  zorunludur. Bitirme çalýþmasý ile ilgili hususlar  ilgili kurullarýn görüþl eri alýnarak Senato tarafýndan  belirlenecek esaslara göre uygulanýr.   (3) Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde  mesleki eðitim kapsamýnda tamamlanabilir.   (4) En az 160 AKTS tamamlamýþ lisans öðrencileri  ders planýnda belirtilen ön þart ve eþ þart  koþullarýný saðlamak kaydýyla bitirme çalýþmasý dersini alabilir.   Yarýyýl izni ( kayýt dondurma )  ;Öðrenci mezun olmadan önce ne yapmak zorundadýr?;Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme çalýþmasýný tamamlamak zorundadýr.
18; MADDE 18 – (1) Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl   lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.   (2) Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme  çalýþmasýný tamamlamak zorundadýr. Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý  zorunludur. Bitirme çalýþmasý ile ilgili hususlar  ilgili kurullarýn görüþl eri alýnarak Senato tarafýndan  belirlenecek esaslara göre uygulanýr.   (3) Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde  mesleki eðitim kapsamýnda tamamlanabilir.   (4) En az 160 AKTS tamamlamýþ lisans öðrencileri  ders planýnda belirtilen ön þart ve eþ þart  koþullarýný saðlamak kaydýyla bitirme çalýþmasý dersini alabilir.   Yarýyýl izni ( kayýt dondurma )  ;Bitirme çalýþmasý hangi programdan yapýlmalýdýr?;Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý zorunludur.
18; MADDE 18 – (1) Bitirme çalýþmasý  ön lisans programlarýnda üçüncü ve/veya dördüncü yarýyýl   lisans programlarýnda yedinci ve/veya sekizinci yarýyýl dersi olarak yer alýr.   (2) Öðrenci  mezun olmadan önce  kendisinden istenen mesleki düzeye ulaþtýðýný gösteren bitirme  çalýþmasýný tamamlamak zorundadýr. Bitirme çalýþmasýný  mezun olacaðý programdan yapmasý  zorunludur. Bitirme çalýþmasý ile ilgili hususlar  ilgili kurullarýn görüþl eri alýnarak Senato tarafýndan  belirlenecek esaslara göre uygulanýr.   (3) Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde  mesleki eðitim kapsamýnda tamamlanabilir.   (4) En az 160 AKTS tamamlamýþ lisans öðrencileri  ders planýnda belirtilen ön þart ve eþ þart  koþullarýný saðlamak kaydýyla bitirme çalýþmasý dersini alabilir.   Yarýyýl izni ( kayýt dondurma )  ;Sekizinci yarýyýl bitirme çalýþmasý nerede tamamlanabilir?;Sekizinci yarýyýl bitirme çalýþmasý  ilgili fakültenin onayýna tabi olmak üzere iþ yerinde mesleki eðitim kapsamýnda tamamlanabilir.
19;" MADDE 19 – (1) Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim  kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle ön  lisans için meslek yüksekokul  yönetim kurulu kararý  ile en fazla iki yarýyýl izin  lisans için fakülte yönetim kurulu kararý  ile bir seferde  en fazla iki yarýyýl toplamda dört yarýyýl alabilirler. Ýzin süresi  zorunlu hallerde izni veren ilgili yönetim  kurul larý tarafýndan uzatýlabilir. Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi  bitimine kadar yapýlýr; ancak izin gerekçesinin ders ekleme -býrakma süresi bitiminden sonra ortaya  çýkmasý durum unda bu süreler dýþýnda da baþvuru yapýlabilir. Ýki yarýyýl izin verilmiþ öðrencilerden  birinci yarýyýl sonunda Üniversiteye dönmek isteyenlerin  bir dilekçe ile ilgili yönetim kuruluna  baþvurmalarý gerekir. Yarýyýl izni verilen süre öðretim süresinden say ýlmaz.   Deðiþim programlarý   ";Kayýtlý öðrenciler hangi sebeplerle izin alabilirler?;Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle izin alabilirler.
19;" MADDE 19 – (1) Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim  kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle ön  lisans için meslek yüksekokul  yönetim kurulu kararý  ile en fazla iki yarýyýl izin  lisans için fakülte yönetim kurulu kararý  ile bir seferde  en fazla iki yarýyýl toplamda dört yarýyýl alabilirler. Ýzin süresi  zorunlu hallerde izni veren ilgili yönetim  kurul larý tarafýndan uzatýlabilir. Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi  bitimine kadar yapýlýr; ancak izin gerekçesinin ders ekleme -býrakma süresi bitiminden sonra ortaya  çýkmasý durum unda bu süreler dýþýnda da baþvuru yapýlabilir. Ýki yarýyýl izin verilmiþ öðrencilerden  birinci yarýyýl sonunda Üniversiteye dönmek isteyenlerin  bir dilekçe ile ilgili yönetim kuruluna  baþvurmalarý gerekir. Yarýyýl izni verilen süre öðretim süresinden say ýlmaz.   Deðiþim programlarý   ";Ön lisans öðrencileri en fazla kaç yarýyýl izin alabilirler?;Ön lisans öðrencileri meslek yüksekokul yönetim kurulu kararý ile en fazla iki yarýyýl izin alabilirler.
19;" MADDE 19 – (1) Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim  kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle ön  lisans için meslek yüksekokul  yönetim kurulu kararý  ile en fazla iki yarýyýl izin  lisans için fakülte yönetim kurulu kararý  ile bir seferde  en fazla iki yarýyýl toplamda dört yarýyýl alabilirler. Ýzin süresi  zorunlu hallerde izni veren ilgili yönetim  kurul larý tarafýndan uzatýlabilir. Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi  bitimine kadar yapýlýr; ancak izin gerekçesinin ders ekleme -býrakma süresi bitiminden sonra ortaya  çýkmasý durum unda bu süreler dýþýnda da baþvuru yapýlabilir. Ýki yarýyýl izin verilmiþ öðrencilerden  birinci yarýyýl sonunda Üniversiteye dönmek isteyenlerin  bir dilekçe ile ilgili yönetim kuruluna  baþvurmalarý gerekir. Yarýyýl izni verilen süre öðretim süresinden say ýlmaz.   Deðiþim programlarý   ";Lisans öðrencileri bir seferde en fazla kaç yarýyýl izin alabilirler?;Lisans öðrencileri fakülte yönetim kurulu kararý ile bir seferde en fazla iki yarýyýl izin alabilirler.
19;" MADDE 19 – (1) Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim  kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle ön  lisans için meslek yüksekokul  yönetim kurulu kararý  ile en fazla iki yarýyýl izin  lisans için fakülte yönetim kurulu kararý  ile bir seferde  en fazla iki yarýyýl toplamda dört yarýyýl alabilirler. Ýzin süresi  zorunlu hallerde izni veren ilgili yönetim  kurul larý tarafýndan uzatýlabilir. Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi  bitimine kadar yapýlýr; ancak izin gerekçesinin ders ekleme -býrakma süresi bitiminden sonra ortaya  çýkmasý durum unda bu süreler dýþýnda da baþvuru yapýlabilir. Ýki yarýyýl izin verilmiþ öðrencilerden  birinci yarýyýl sonunda Üniversiteye dönmek isteyenlerin  bir dilekçe ile ilgili yönetim kuruluna  baþvurmalarý gerekir. Yarýyýl izni verilen süre öðretim süresinden say ýlmaz.   Deðiþim programlarý   ";Lisans öðrencileri toplamda en fazla kaç yarýyýl izin alabilirler?;Lisans öðrencileri toplamda dört yarýyýl izin alabilirler.
19;" MADDE 19 – (1) Kayýtlý öðrenciler saðlýk  askerlik  yurt içi veya yurt dýþý yükseköðrenim  kurumlarýnda eðitim  maddi  ailevi ve olaðan dýþý durumlar nedeniyle ön  lisans için meslek yüksekokul  yönetim kurulu kararý  ile en fazla iki yarýyýl izin  lisans için fakülte yönetim kurulu kararý  ile bir seferde  en fazla iki yarýyýl toplamda dört yarýyýl alabilirler. Ýzin süresi  zorunlu hallerde izni veren ilgili yönetim  kurul larý tarafýndan uzatýlabilir. Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi  bitimine kadar yapýlýr; ancak izin gerekçesinin ders ekleme -býrakma süresi bitiminden sonra ortaya  çýkmasý durum unda bu süreler dýþýnda da baþvuru yapýlabilir. Ýki yarýyýl izin verilmiþ öðrencilerden  birinci yarýyýl sonunda Üniversiteye dönmek isteyenlerin  bir dilekçe ile ilgili yönetim kuruluna  baþvurmalarý gerekir. Yarýyýl izni verilen süre öðretim süresinden say ýlmaz.   Deðiþim programlarý   ";Ýzin baþvurularý en geç ne zaman yapýlmalýdýr?;Ýzin baþvurularý en geç ilgili yarýyýlýn ders ekleme -býrakma süresi bitimine kadar yapýlýr.
20; MADDE 20 – (1) Deðiþim programý  Üniversitenin yurt içi veya yurt dýþý yükseköðretim  kurumlarý ile yapýlan karþýlýklý anlaþmalar çerçevesinde öðrencilerin diðer kurumda eðitim -öðretim  görmelerine olanak tanýr.   (2) Deðiþim programlarý ilgili mevzuat hükümleri çerçevesinde Senato tarafýndan belirlenen  esaslara göre yürütülür.   (3) Deðiþim programlarý süresi içinde öðrencinin Üniversitedeki kaydý devam eder ve bu süre  öðretim süresinden sayýlýr.   Yaz öðretimi ve diðer yükseköðretim kurumlarýndan ders alma ve saydýrma   T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-5    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  5    ;Deðiþim programý öðrencilere ne gibi bir olanak sunar?;Deðiþim programý  Üniversitenin yurt içi veya yurt dýþý yükseköðretim kurumlarý ile yapýlan karþýlýklý anlaþmalar çerçevesinde öðrencilerin diðer kurumda eðitim -öðretim görmelerine olanak tanýr.
20; MADDE 20 – (1) Deðiþim programý  Üniversitenin yurt içi veya yurt dýþý yükseköðretim  kurumlarý ile yapýlan karþýlýklý anlaþmalar çerçevesinde öðrencilerin diðer kurumda eðitim -öðretim  görmelerine olanak tanýr.   (2) Deðiþim programlarý ilgili mevzuat hükümleri çerçevesinde Senato tarafýndan belirlenen  esaslara göre yürütülür.   (3) Deðiþim programlarý süresi içinde öðrencinin Üniversitedeki kaydý devam eder ve bu süre  öðretim süresinden sayýlýr.   Yaz öðretimi ve diðer yükseköðretim kurumlarýndan ders alma ve saydýrma   T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-5    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  5    ;Deðiþim programlarý hangi esaslara göre yürütülür?;Deðiþim programlarý ilgili mevzuat hükümleri çerçevesinde Senato tarafýndan belirlenen esaslara göre yürütülür.
